Component_ID,Lot_ID,Time_hr,Temperature_C,Voltage_V,Current_mA,Stress_Value,Is_Anomaly,Failure_Mode
C04984,LOT04,0,25.15,0,0.031,0,0,None
C04984,LOT04,24,124.73,3.6217,42.399,99.36,0,None
C04984,LOT04,72,124.2,3.6242,45.074,99.97,0,None
C04984,LOT04,168,124.94,3.6592,42.388,97.91,0,None
C04985,LOT05,0,24.55,0.0095,0.028,0,0,None
C04985,LOT05,24,126.66,3.5888,47.127,99.54,0,None
C04985,LOT05,72,125.74,3.5915,43.42,100,0,None
C04985,LOT05,168,127.07,3.6111,44.016,97.99,0,None
C04986,LOT06,0,25.54,0,0.06,0,0,None
C04986,LOT06,24,124.93,3.6468,45.414,100,0,None
C04986,LOT06,72,125.18,3.6478,45.14,97.13,0,None
C04986,LOT06,168,124.73,3.6167,42.986,97.07,0,None
C04987,LOT07,0,25.1,0,0.099,0,0,None
C04987,LOT07,24,124.67,3.6053,52.295,100,0,None
C04987,LOT07,72,122.87,3.6062,51.922,100,0,None
C04987,LOT07,168,123.64,3.622,49.287,100,0,None
C04988,LOT08,0,25.36,0,0.026,0,0,None
C04988,LOT08,24,124.89,3.6063,47.137,100,0,None
C04988,LOT08,72,122.87,3.614,47.336,100,0,None
C04988,LOT08,168,123.96,3.5999,45.55,100,0,None
C04989,LOT09,0,25.2,0,0.023,0,1,Leakage Current Drift
C04989,LOT09,24,124.39,3.6378,54.686,100,1,Leakage Current Drift
C04989,LOT09,72,123.56,3.6545,68.603,100,1,Leakage Current Drift
C04989,LOT09,168,125.18,3.6405,101.249,100,1,Leakage Current Drift
C04990,LOT10,0,24.3,0,0.058,0,0,None
C04990,LOT10,24,126.12,3.605,50.614,100,0,None
C04990,LOT10,72,124.35,3.6184,47.948,100,0,None
C04990,LOT10,168,126.29,3.6092,47.284,100,0,None
C04991,LOT11,0,25.01,0.0149,0.078,0,0,None
C04991,LOT11,24,125.57,3.6052,43.144,100,0,None
C04991,LOT11,72,124.54,3.6223,42.784,100,0,None
C04991,LOT11,168,124.89,3.5718,41.088,98.49,0,None
C04992,LOT12,0,24.24,0.0021,0.026,0,1,Voltage Instability
C04992,LOT12,24,125.34,3.4722,44.764,100,1,Voltage Instability
C04992,LOT12,72,123.8,3.21,47.513,100,1,Voltage Instability
C04992,LOT12,168,124.05,3.3128,44.204,100,1,Voltage Instability
C04993,LOT01,0,25.49,0,0.036,0,0,None
C04993,LOT01,24,128.21,3.5717,45.776,100,0,None
C04993,LOT01,72,127.53,3.6081,42.467,100,0,None
C04993,LOT01,168,126.39,3.5638,43.873,98.11,0,None
C04994,LOT02,0,25.37,0,0.008,0,0,None
C04994,LOT02,24,126.16,3.6023,48.651,100,0,None
C04994,LOT02,72,126.83,3.5613,46.635,99.56,0,None
C04994,LOT02,168,124.64,3.5978,45.655,100,0,None
C04995,LOT03,0,24.2,0,0.046,0,0,None
C04995,LOT03,24,127.07,3.6298,49.322,100,0,None
C04995,LOT03,72,125.73,3.6343,46.398,100,0,None
C04995,LOT03,168,126.65,3.6404,46.48,100,0,None
C04996,LOT04,0,24.36,0,0.014,0,0,None
C04996,LOT04,24,125.43,3.5667,48.985,100,0,None
C04996,LOT04,72,124.93,3.5802,49.445,100,0,None
C04996,LOT04,168,125.4,3.5877,47.651,100,0,None
C04997,LOT05,0,26.55,0.0084,0.059,0,0,None
C04997,LOT05,24,123.34,3.5901,46.293,100,0,None
C04997,LOT05,72,123.75,3.5716,46.302,99.31,0,None
C04997,LOT05,168,123.85,3.5692,43.563,99.59,0,None
C04998,LOT06,0,25.2,0.0003,0.001,0,0,None
C04998,LOT06,24,124.98,3.5924,50.03,100,0,None
C04998,LOT06,72,124.51,3.6076,49.013,100,0,None
C04998,LOT06,168,125.83,3.6037,48.338,100,0,None
C04999,LOT07,0,24.95,0,0.002,0,0,None
C04999,LOT07,24,126.01,3.6148,46.594,100,0,None
C04999,LOT07,72,126.54,3.6238,46.266,100,0,None
C04999,LOT07,168,126.36,3.6073,44.447,100,0,None
C05000,LOT08,0,25.59,0,0.045,0,0,None
C05000,LOT08,24,125.69,3.6655,44.389,98.82,0,None
C05000,LOT08,72,125.31,3.6461,45.08,100,0,None
C05000,LOT08,168,124.71,3.6366,41.428,99.22,0,None
C05001,LOT09,0,25.28,0,0.028,0,0,None
C05001,LOT09,24,124.58,3.6526,49.663,100,0,None
C05001,LOT09,72,123.92,3.6544,48.675,100,0,None
C05001,LOT09,168,124.73,3.6539,44.788,98.73,0,None
C05002,LOT10,0,25.11,0.0063,0.07,0,0,None
C05002,LOT10,24,124.87,3.5764,48.05,100,0,None
C05002,LOT10,72,124.36,3.5852,47.1,100,0,None
C05002,LOT10,168,123.74,3.61,45.809,100,0,None
C05003,LOT11,0,24.33,0.0001,0.084,0,1,Sudden Current Spike
C05003,LOT11,24,125.06,3.6077,136.155,100,1,Sudden Current Spike
C05003,LOT11,72,126.23,3.6085,45.945,100,1,Sudden Current Spike
C05003,LOT11,168,128.04,3.5775,45.021,100,1,Sudden Current Spike
C05004,LOT12,0,25.07,0,0.038,0,0,None
C05004,LOT12,24,126.78,3.6735,46.832,100,0,None
C05004,LOT12,72,126.67,3.6451,44.525,98.49,0,None
C05004,LOT12,168,125.92,3.6316,43.928,99.03,0,None
C05005,LOT01,0,24.98,0.0091,0.093,0,0,None
C05005,LOT01,24,122.8,3.6045,44.461,98.91,0,None
C05005,LOT01,72,122,3.6319,44.509,100,0,None
C05005,LOT01,168,122.45,3.6089,42.283,95.16,0,None
C05006,LOT02,0,24.42,0,0.021,0,1,Voltage Instability
C05006,LOT02,24,125.35,3.382,42.124,100,1,Voltage Instability
C05006,LOT02,72,126.94,3.9371,42.548,100,1,Voltage Instability
C05006,LOT02,168,128.23,3.2107,40.34,100,1,Voltage Instability
C05007,LOT03,0,25.28,0,0.043,0,0,None
C05007,LOT03,24,125.97,3.5932,45.727,98.56,0,None
C05007,LOT03,72,125.51,3.5908,44.847,100,0,None
C05007,LOT03,168,124.08,3.6087,43.715,100,0,None
C05008,LOT04,0,24.26,0,0.05,0,0,None
C05008,LOT04,24,122.89,3.6354,40.748,95.46,0,None
C05008,LOT04,72,125.85,3.6017,40.744,99.74,0,None
C05008,LOT04,168,122.95,3.6063,39.742,96.59,0,None
C05009,LOT05,0,24.35,0,0.015,0,0,None
C05009,LOT05,24,124.51,3.5747,47.851,100,0,None
C05009,LOT05,72,125.76,3.5834,46.896,100,0,None
C05009,LOT05,168,124.94,3.6043,44.65,98.66,0,None
C05010,LOT06,0,24.6,0.0071,0.048,0,0,None
C05010,LOT06,24,123.1,3.6005,48.547,100,0,None
C05010,LOT06,72,123.45,3.5882,49.215,100,0,None
C05010,LOT06,168,123.93,3.5935,45.539,98.46,0,None
C05011,LOT07,0,25.73,0.0012,0.017,0,0,None
C05011,LOT07,24,126.3,3.5512,43.881,100,0,None
C05011,LOT07,72,124.88,3.5485,42.152,97.47,0,None
C05011,LOT07,168,125.2,3.5779,43.446,98.82,0,None
C05012,LOT08,0,25.07,0,0.025,0,0,None
C05012,LOT08,24,125.11,3.6379,45.476,100,0,None
C05012,LOT08,72,123.97,3.649,44.606,99.61,0,None
C05012,LOT08,168,126.16,3.625,42.23,100,0,None
C05013,LOT09,0,24.97,0,0.029,0,0,None
C05013,LOT09,24,126.37,3.5907,46.463,100,0,None
C05013,LOT09,72,124.62,3.5972,45.647,100,0,None
C05013,LOT09,168,124.57,3.5944,42.757,98.61,0,None
C05014,LOT10,0,25.23,0,0.049,0,0,None
C05014,LOT10,24,126.72,3.5942,47.45,100,0,None
C05014,LOT10,72,126.19,3.596,46.779,100,0,None
C05014,LOT10,168,125.87,3.6037,45.492,100,0,None
C05015,LOT11,0,24.64,0.0002,0.024,0,0,None
C05015,LOT11,24,125.36,3.629,43.513,98.37,0,None
C05015,LOT11,72,125.04,3.637,44.115,100,0,None
C05015,LOT11,168,124.91,3.6108,40.01,97.37,0,None
C05016,LOT12,0,24.52,0.0027,0.138,0,0,None
C05016,LOT12,24,123.85,3.5699,47.235,99.4,0,None
C05016,LOT12,72,124.32,3.5786,46.906,100,0,None
C05016,LOT12,168,123.52,3.5682,43.315,95.66,0,None
C05017,LOT01,0,25.31,0.0131,0.008,0,1,Voltage Instability
C05017,LOT01,24,125.27,3.5743,48.867,100,1,Voltage Instability
C05017,LOT01,72,126.77,3.6559,47.897,100,1,Voltage Instability
C05017,LOT01,168,126.38,3.4974,45.796,100,1,Voltage Instability
C05018,LOT02,0,24.79,0,0.069,0,1,Thermal Runaway
C05018,LOT02,24,125.8,3.604,40.699,96.46,1,Thermal Runaway
C05018,LOT02,72,140.11,3.6124,49.565,100,1,Thermal Runaway
C05018,LOT02,168,162.4,3.6016,61.646,100,1,Thermal Runaway
C05019,LOT03,0,25.43,0,0.064,0,0,None
C05019,LOT03,24,125.26,3.583,44.857,100,0,None
C05019,LOT03,72,126.54,3.597,45.969,100,0,None
C05019,LOT03,168,126.01,3.5522,43.295,100,0,None
C05020,LOT04,0,24.87,0.0074,0.103,0,1,Thermal Runaway
C05020,LOT04,24,122.67,3.5804,45.815,100,1,Thermal Runaway
C05020,LOT04,72,139.32,3.549,54.448,100,1,Thermal Runaway
C05020,LOT04,168,150.7,3.5928,60.066,100,1,Thermal Runaway
C05021,LOT05,0,25.25,0.0065,0.071,0,0,None
C05021,LOT05,24,120.88,3.6173,45.299,99.69,0,None
C05021,LOT05,72,123.57,3.5951,45.03,99.72,0,None
C05021,LOT05,168,122.7,3.5901,43.818,97.35,0,None
C05022,LOT06,0,24.46,0,0.072,0,0,None
C05022,LOT06,24,124.37,3.6305,48.158,100,0,None
C05022,LOT06,72,123.77,3.6392,46.294,98.71,0,None
C05022,LOT06,168,123.13,3.6399,44.985,100,0,None
C05023,LOT07,0,25.36,0,0.012,0,0,None
C05023,LOT07,24,126.73,3.5883,48.134,100,0,None
C05023,LOT07,72,127.07,3.5873,46.327,100,0,None
C05023,LOT07,168,125.57,3.6064,43.809,98.04,0,None
C05024,LOT08,0,24.42,0,0.015,0,1,Thermal Runaway
C05024,LOT08,24,124.3,3.6097,44.895,97.4,1,Thermal Runaway
C05024,LOT08,72,134.22,3.5861,51.29,100,1,Thermal Runaway
C05024,LOT08,168,159.66,3.6079,63.015,100,1,Thermal Runaway
C05025,LOT09,0,24.85,0.0092,0.036,0,0,None
C05025,LOT09,24,123.54,3.6061,47.963,100,0,None
C05025,LOT09,72,126.62,3.6026,47.202,100,0,None
C05025,LOT09,168,125,3.6213,46.66,100,0,None
C05026,LOT10,0,25.69,0,0.055,0,0,None
C05026,LOT10,24,125.61,3.5346,48.038,99.02,0,None
C05026,LOT10,72,125.45,3.545,47.455,99.69,0,None
C05026,LOT10,168,124.54,3.5429,44.937,97.91,0,None
C05027,LOT11,0,24.79,0.0148,0.035,0,0,None
C05027,LOT11,24,123.63,3.6126,46.691,98.67,0,None
C05027,LOT11,72,125.42,3.6146,46.441,100,0,None
C05027,LOT11,168,125.4,3.6062,45.005,100,0,None
C05028,LOT12,0,24.12,0.0025,0.017,0,0,None
C05028,LOT12,24,125.68,3.6316,43.858,100,0,None
C05028,LOT12,72,126.96,3.6118,42.261,98.92,0,None
C05028,LOT12,168,126.83,3.6187,42.309,98.08,0,None
C05029,LOT01,0,24.87,0.0092,0.043,0,0,None
C05029,LOT01,24,126.79,3.6026,44.877,100,0,None
C05029,LOT01,72,124.29,3.5891,44.133,100,0,None
C05029,LOT01,168,126.17,3.5766,44.276,97.81,0,None
C05030,LOT02,0,25.81,0.0122,0.01,0,0,None
C05030,LOT02,24,123.74,3.5976,44.483,98.24,0,None
C05030,LOT02,72,124.5,3.5872,40.474,96.62,0,None
C05030,LOT02,168,124.4,3.5961,40.869,97.57,0,None
C05031,LOT03,0,25.4,0.0006,0.023,0,0,None
C05031,LOT03,24,125.17,3.6009,46.919,100,0,None
C05031,LOT03,72,125.55,3.5868,45.06,99.97,0,None
C05031,LOT03,168,124.29,3.6219,44.761,100,0,None
C05032,LOT04,0,24.5,0.0069,0.048,0,0,None
C05032,LOT04,24,122.51,3.6126,54.141,100,0,None
C05032,LOT04,72,122.26,3.5826,51.333,100,0,None
C05032,LOT04,168,124.09,3.5953,51.16,100,0,None
C05033,LOT05,0,24.95,0,0.038,0,1,Sudden Current Spike
C05033,LOT05,24,125.68,3.5652,38.654,96.61,1,Sudden Current Spike
C05033,LOT05,72,127.28,3.5844,38.926,97.08,1,Sudden Current Spike
C05033,LOT05,168,127.09,3.5493,134.677,100,1,Sudden Current Spike
C05034,LOT06,0,24.72,0.011,0.041,0,0,None
C05034,LOT06,24,126.76,3.5824,43.221,100,0,None
C05034,LOT06,72,126.86,3.588,43.445,99.39,0,None
C05034,LOT06,168,127.27,3.5928,39.992,96.55,0,None
C05035,LOT07,0,24.68,0.0026,0.059,0,0,None
C05035,LOT07,24,126.31,3.6351,45.067,100,0,None
C05035,LOT07,72,126.11,3.6247,43.994,99.55,0,None
C05035,LOT07,168,125.02,3.608,42.958,100,0,None
C05036,LOT08,0,25.7,0.0128,0.034,0,0,None
C05036,LOT08,24,124.44,3.5648,44.455,99.87,0,None
C05036,LOT08,72,127.05,3.5823,44.6,100,0,None
C05036,LOT08,168,125.46,3.5746,43.446,100,0,None
C05037,LOT09,0,23.89,0.0001,0.044,0,0,None
C05037,LOT09,24,124.55,3.5714,49.433,100,0,None
C05037,LOT09,72,124.92,3.5732,46.513,100,0,None
C05037,LOT09,168,125.65,3.574,47.244,98.23,0,None
C05038,LOT10,0,25.23,0,0.039,0,1,Voltage Instability
C05038,LOT10,24,122.66,3.8117,45.613,100,1,Voltage Instability
C05038,LOT10,72,123.98,3.1991,45.638,100,1,Voltage Instability
C05038,LOT10,168,124.23,3.554,43.627,100,1,Voltage Instability
C05039,LOT11,0,25.96,0,0.015,0,0,None
C05039,LOT11,24,123.94,3.5817,45.554,100,0,None
C05039,LOT11,72,124.74,3.5756,43.318,97.84,0,None
C05039,LOT11,168,126.14,3.5502,43.283,98.53,0,None
C05040,LOT12,0,25.41,0.0053,0.08,0,0,None
C05040,LOT12,24,124.6,3.5834,45.768,100,0,None
C05040,LOT12,72,124.89,3.6101,43.389,100,0,None
C05040,LOT12,168,125.93,3.592,41.924,97.69,0,None
C05041,LOT01,0,24.76,0,0.002,0,0,None
C05041,LOT01,24,125.95,3.591,45.341,100,0,None
C05041,LOT01,72,125.07,3.5803,44.314,100,0,None
C05041,LOT01,168,124.35,3.5868,43.652,99.86,0,None
C05042,LOT02,0,25.01,0.0076,0.022,0,1,Voltage Instability
C05042,LOT02,24,125.82,3.5938,47.381,100,1,Voltage Instability
C05042,LOT02,72,124.43,3.9475,44.493,100,1,Voltage Instability
C05042,LOT02,168,124.91,3.6557,43.417,100,1,Voltage Instability
C05043,LOT03,0,24.73,0.0032,0.04,0,0,None
C05043,LOT03,24,125.21,3.581,43.842,98.91,0,None
C05043,LOT03,72,126.61,3.5804,43.862,100,0,None
C05043,LOT03,168,127.15,3.6354,42.657,99.69,0,None
C05044,LOT04,0,25.38,0,0.067,0,0,None
C05044,LOT04,24,124.98,3.6594,51.663,100,0,None
C05044,LOT04,72,126.42,3.6638,50.204,100,0,None
C05044,LOT04,168,126,3.6133,46.099,100,0,None
C05045,LOT05,0,25.93,0,0.003,0,0,None
C05045,LOT05,24,124.86,3.5875,46.542,99.28,0,None
C05045,LOT05,72,124.28,3.5608,46.072,99.86,0,None
C05045,LOT05,168,124.74,3.5675,44.304,100,0,None
C05046,LOT06,0,24.67,0,0.007,0,0,None
C05046,LOT06,24,123.25,3.5949,45.886,100,0,None
C05046,LOT06,72,123.7,3.612,43.649,100,0,None
C05046,LOT06,168,122.91,3.6102,41.879,94.46,0,None
C05047,LOT07,0,24.78,0.0017,0.057,0,0,None
C05047,LOT07,24,126.35,3.6148,50.621,100,0,None
C05047,LOT07,72,126.12,3.6011,48.445,100,0,None
C05047,LOT07,168,125.52,3.574,48.407,100,0,None
C05048,LOT08,0,25.46,0,0.039,0,0,None
C05048,LOT08,24,126.81,3.598,52.16,100,0,None
C05048,LOT08,72,125.63,3.5991,50.66,100,0,None
C05048,LOT08,168,126.86,3.5815,48.398,100,0,None
C05049,LOT09,0,25.26,0,0.001,0,1,Leakage Current Drift
C05049,LOT09,24,126.27,3.6214,56.838,100,1,Leakage Current Drift
C05049,LOT09,72,124.54,3.6419,70.191,100,1,Leakage Current Drift
C05049,LOT09,168,124.54,3.6229,90.834,100,1,Leakage Current Drift
C05050,LOT10,0,24.03,0,0.025,0,0,None
C05050,LOT10,24,124.78,3.59,43.878,99.43,0,None
C05050,LOT10,72,126.06,3.5755,44.492,100,0,None
C05050,LOT10,168,125.03,3.5826,41.664,97.34,0,None
C05051,LOT11,0,24.9,0.0083,0.006,0,0,None
C05051,LOT11,24,122.58,3.568,44.777,100,0,None
C05051,LOT11,72,121.4,3.5578,42.804,95.25,0,None
C05051,LOT11,168,121.75,3.5804,42.343,96.72,0,None
C05052,LOT12,0,24.78,0,0.015,0,0,None
C05052,LOT12,24,122.66,3.5978,45.522,98.07,0,None
C05052,LOT12,72,126.09,3.6155,44.493,100,0,None
C05052,LOT12,168,124.59,3.6115,44.242,97.85,0,None
C05053,LOT01,0,25.83,0,0.026,0,0,None
C05053,LOT01,24,127.09,3.5568,47.489,100,0,None
C05053,LOT01,72,125.02,3.6081,49.466,100,0,None
C05053,LOT01,168,125.84,3.5814,47.071,100,0,None
C05054,LOT02,0,24.75,0.0073,0.059,0,0,None
C05054,LOT02,24,122.87,3.564,49.458,100,0,None
C05054,LOT02,72,123.48,3.5835,48.072,100,0,None
C05054,LOT02,168,123.51,3.59,46.224,97.77,0,None
C05055,LOT03,0,24.62,0,0.056,0,0,None
C05055,LOT03,24,125.89,3.598,47.672,100,0,None
C05055,LOT03,72,125.91,3.5824,44.511,100,0,None
C05055,LOT03,168,127.17,3.6036,43.957,100,0,None
C05056,LOT04,0,24.53,0.0044,0.01,0,0,None
C05056,LOT04,24,124.22,3.6557,47.165,100,0,None
C05056,LOT04,72,125.22,3.6433,46.898,100,0,None
C05056,LOT04,168,124.67,3.664,43.451,97.54,0,None
C05057,LOT05,0,24.88,0,0.025,0,0,None
C05057,LOT05,24,123.91,3.5358,44.405,98.57,0,None
C05057,LOT05,72,124.84,3.5737,43.819,97.71,0,None
C05057,LOT05,168,123.33,3.563,41.133,98.83,0,None
C05058,LOT06,0,24.65,0,0.009,0,0,None
C05058,LOT06,24,125.97,3.6126,45.067,100,0,None
C05058,LOT06,72,125.13,3.5915,44.681,99.2,0,None
C05058,LOT06,168,125.34,3.6012,40.436,97.31,0,None
C05059,LOT07,0,24.71,0.0032,0.12,0,0,None
C05059,LOT07,24,122.67,3.6119,47.426,100,0,None
C05059,LOT07,72,122.16,3.6307,42.15,93.08,0,None
C05059,LOT07,168,121.69,3.607,41.474,99.02,0,None
C05060,LOT08,0,24.7,0.0195,0.01,0,0,None
C05060,LOT08,24,125.18,3.5966,45.035,99.03,0,None
C05060,LOT08,72,125.54,3.6173,43.141,99.98,0,None
C05060,LOT08,168,125.63,3.6212,44.233,100,0,None
C05061,LOT09,0,25.86,0.0027,0.004,0,0,None
C05061,LOT09,24,124.94,3.5452,49.633,99.8,0,None
C05061,LOT09,72,125.15,3.5676,49.002,100,0,None
C05061,LOT09,168,124.95,3.5716,46.083,100,0,None
C05062,LOT10,0,26.23,0.0122,0.021,0,0,None
C05062,LOT10,24,123.72,3.6262,46.875,100,0,None
C05062,LOT10,72,123.51,3.6268,45.049,99.27,0,None
C05062,LOT10,168,123.24,3.633,42.694,98.91,0,None
C05063,LOT11,0,24.81,0.0011,0.016,0,0,None
C05063,LOT11,24,125.17,3.6062,45.534,100,0,None
C05063,LOT11,72,125.5,3.5852,45.483,99.03,0,None
C05063,LOT11,168,125.93,3.5764,44.799,100,0,None
C05064,LOT12,0,25.05,0.0024,0.038,0,0,None
C05064,LOT12,24,124.9,3.6303,45.055,100,0,None
C05064,LOT12,72,126.85,3.6061,45.87,99.64,0,None
C05064,LOT12,168,126.68,3.6213,41.523,96.99,0,None
C05065,LOT01,0,25.19,0.0145,0.003,0,1,Sudden Current Spike
C05065,LOT01,24,123.24,3.6009,48.993,100,1,Sudden Current Spike
C05065,LOT01,72,124.73,3.5973,47.232,100,1,Sudden Current Spike
C05065,LOT01,168,124.29,3.6145,126.258,100,1,Sudden Current Spike
C05066,LOT02,0,25.53,0.015,0.076,0,0,None
C05066,LOT02,24,125.08,3.5618,44.057,99.49,0,None
C05066,LOT02,72,125.54,3.5923,43.389,100,0,None
C05066,LOT02,168,125.22,3.6385,43.971,98.87,0,None
C05067,LOT03,0,25.7,0,0.057,0,0,None
C05067,LOT03,24,124.23,3.6246,43.229,96.79,0,None
C05067,LOT03,72,124.39,3.6552,44.53,100,0,None
C05067,LOT03,168,124.27,3.6506,39.996,98.4,0,None
C05068,LOT04,0,24.55,0,0.016,0,0,None
C05068,LOT04,24,126.83,3.6114,42.584,100,0,None
C05068,LOT04,72,126.76,3.5935,42.118,98.06,0,None
C05068,LOT04,168,125.45,3.6091,42.395,98.4,0,None
C05069,LOT05,0,24.45,0,0.086,0,0,None
C05069,LOT05,24,125.1,3.6157,43.786,95.92,0,None
C05069,LOT05,72,124.24,3.6491,46.99,100,0,None
C05069,LOT05,168,124.17,3.5985,41.862,96.12,0,None
C05070,LOT06,0,24.73,0,0.043,0,0,None
C05070,LOT06,24,124.62,3.6374,45.422,99.69,0,None
C05070,LOT06,72,125.76,3.6036,43.773,99.79,0,None
C05070,LOT06,168,124.81,3.6354,43.117,99.66,0,None
C05071,LOT07,0,25.18,0.0001,0.064,0,0,None
C05071,LOT07,24,122.49,3.5736,49.287,100,0,None
C05071,LOT07,72,122.9,3.5625,48.336,100,0,None
C05071,LOT07,168,121.87,3.5997,49.017,99.96,0,None
C05072,LOT08,0,24.79,0.0037,0.073,0,0,None
C05072,LOT08,24,125.42,3.5959,42.906,97.76,0,None
C05072,LOT08,72,125.39,3.6366,42.008,98.52,0,None
C05072,LOT08,168,126.8,3.6245,41.05,98.84,0,None
C05073,LOT09,0,25.12,0,0.041,0,0,None
C05073,LOT09,24,125.44,3.6134,48.418,100,0,None
C05073,LOT09,72,123.86,3.6201,48.69,100,0,None
C05073,LOT09,168,125.2,3.6207,45.405,99.4,0,None
C05074,LOT10,0,24.33,0,0.052,0,0,None
C05074,LOT10,24,124.82,3.6186,45.335,100,0,None
C05074,LOT10,72,125.07,3.6303,44.485,97.24,0,None
C05074,LOT10,168,124.84,3.604,42.169,97.23,0,None
C05075,LOT11,0,24.91,0.0001,0.023,0,0,None
C05075,LOT11,24,125.61,3.5869,45.642,100,0,None
C05075,LOT11,72,125.07,3.573,46.685,100,0,None
C05075,LOT11,168,125.46,3.5412,47.1,100,0,None
C05076,LOT12,0,24.66,0.0007,0.035,0,0,None
C05076,LOT12,24,126.23,3.5862,42.993,98.39,0,None
C05076,LOT12,72,125.73,3.596,41.549,97.78,0,None
C05076,LOT12,168,127.03,3.5934,40.283,99.11,0,None
C05077,LOT01,0,25.22,0.0248,0.086,0,0,None
C05077,LOT01,24,125.87,3.6239,46.779,100,0,None
C05077,LOT01,72,126.31,3.6184,45.462,97.77,0,None
C05077,LOT01,168,127.28,3.5785,44.775,100,0,None
C05078,LOT02,0,25.18,0.0161,0.084,0,0,None
C05078,LOT02,24,123.66,3.6751,48.941,100,0,None
C05078,LOT02,72,123.48,3.6586,48.354,100,0,None
C05078,LOT02,168,122.6,3.644,47.044,100,0,None
C05079,LOT03,0,24.73,0.0014,0.04,0,0,None
C05079,LOT03,24,123.96,3.6053,44.605,100,0,None
C05079,LOT03,72,124.4,3.6086,44.672,97.3,0,None
C05079,LOT03,168,124.54,3.5958,41.58,95.01,0,None
C05080,LOT04,0,25.5,0.015,0.008,0,1,Thermal Runaway
C05080,LOT04,24,123.62,3.5663,47.46,100,1,Thermal Runaway
C05080,LOT04,72,139.35,3.614,53.149,100,1,Thermal Runaway
C05080,LOT04,168,172.27,3.5768,72.801,100,1,Thermal Runaway
C05081,LOT05,0,25.05,0,0.039,0,0,None
C05081,LOT05,24,125.97,3.5981,45.41,100,0,None
C05081,LOT05,72,124.05,3.6185,44.153,100,0,None
C05081,LOT05,168,124.74,3.5918,43.77,98.57,0,None
C05082,LOT06,0,24.92,0.0002,0.047,0,0,None
C05082,LOT06,24,127.7,3.5891,42.654,100,0,None
C05082,LOT06,72,124.1,3.575,43.604,97.27,0,None
C05082,LOT06,168,126.07,3.6018,43.197,100,0,None
C05083,LOT07,0,24.44,0,0.008,0,0,None
C05083,LOT07,24,122.91,3.5891,44.072,99.66,0,None
C05083,LOT07,72,122.29,3.5995,43.708,97.71,0,None
C05083,LOT07,168,124.87,3.592,40.866,97.82,0,None
C05084,LOT08,0,25.6,0,0.068,0,0,None
C05084,LOT08,24,125,3.5621,47.916,100,0,None
C05084,LOT08,72,125.56,3.5557,45.607,100,0,None
C05084,LOT08,168,124.66,3.5684,44.218,100,0,None
C05085,LOT09,0,25.09,0,0.019,0,0,None
C05085,LOT09,24,124.08,3.5719,47.876,100,0,None
C05085,LOT09,72,125.33,3.565,49.105,100,0,None
C05085,LOT09,168,126.01,3.558,47.191,99.85,0,None
C05086,LOT10,0,24.73,0.0108,0.05,0,1,Thermal Runaway
C05086,LOT10,24,123.81,3.6483,49.698,100,1,Thermal Runaway
C05086,LOT10,72,140.59,3.6239,57.501,100,1,Thermal Runaway
C05086,LOT10,168,162.03,3.6295,71.804,100,1,Thermal Runaway
C05087,LOT11,0,25.5,0,0.031,0,0,None
C05087,LOT11,24,125.32,3.6312,47.097,100,0,None
C05087,LOT11,72,124.67,3.6098,46.371,100,0,None
C05087,LOT11,168,125.98,3.5962,45.901,99.64,0,None
C05088,LOT12,0,25.46,0,0.018,0,0,None
C05088,LOT12,24,126.78,3.6108,41.721,96.99,0,None
C05088,LOT12,72,126.76,3.6193,42.96,99.82,0,None
C05088,LOT12,168,125.21,3.5832,39.779,98.24,0,None
C05089,LOT01,0,25.55,0,0.051,0,0,None
C05089,LOT01,24,123.85,3.6107,45.518,99.22,0,None
C05089,LOT01,72,123.93,3.6237,45.856,100,0,None
C05089,LOT01,168,123.9,3.6138,44.925,97.95,0,None
C05090,LOT02,0,25.12,0.0042,0.032,0,0,None
C05090,LOT02,24,127.34,3.5853,43.959,100,0,None
C05090,LOT02,72,128.07,3.5836,44.317,98.69,0,None
C05090,LOT02,168,126.75,3.5872,44.256,100,0,None
C05091,LOT03,0,24.22,0.0055,0.085,0,0,None
C05091,LOT03,24,124.87,3.5711,43.391,100,0,None
C05091,LOT03,72,125.91,3.5945,42.585,100,0,None
C05091,LOT03,168,125.52,3.6171,41.79,99,0,None
C05092,LOT04,0,24.99,0.0045,0.029,0,0,None
C05092,LOT04,24,123.8,3.5363,41.871,97.52,0,None
C05092,LOT04,72,124.06,3.5649,42.804,97.68,0,None
C05092,LOT04,168,123.96,3.568,41.451,97.27,0,None
C05093,LOT05,0,24.83,0,0.024,0,0,None
C05093,LOT05,24,125.19,3.6079,47.047,100,0,None
C05093,LOT05,72,126.31,3.6173,47.659,100,0,None
C05093,LOT05,168,124.77,3.6031,45.715,97.17,0,None
C05094,LOT06,0,24.72,0.0189,0.001,0,1,Voltage Instability
C05094,LOT06,24,126.43,3.4182,49.96,100,1,Voltage Instability
C05094,LOT06,72,126.65,3.6988,49.255,100,1,Voltage Instability
C05094,LOT06,168,124.22,3.6661,47.027,100,1,Voltage Instability
C05095,LOT07,0,24.8,0.0087,0.049,0,0,None
C05095,LOT07,24,123.51,3.5759,47.692,100,0,None
C05095,LOT07,72,123.92,3.5935,47.972,100,0,None
C05095,LOT07,168,125.4,3.6125,45.936,100,0,None
